state	receive		action		state/(nontermainalID,subID):
98	case		1	statement	5
98	char		1	statement	5
98	character-constant		1	statement	5
98	const		1	statement	5
98	continue		1	statement	5
98	default		1	statement	5
98	do		1	statement	5
98	double		1	statement	5
98	else		1	statement	5
98	enumeration-constant		1	statement	5
98	extern		1	statement	5
98	float		1	statement	5
98	floating-constant		1	statement	5
98	for		1	statement	5
98	goto		1	statement	5
98	identifier		1	statement	5
98	if		1	statement	5
98	int		1	statement	5
98	integer-constant		1	statement	5
98	long		1	statement	5
98	register		1	statement	5
98	return		1	statement	5
98	short		1	statement	5
98	signed		1	statement	5
98	sizeof		1	statement	5
98	static		1	statement	5
98	string-constant		1	statement	5
98	switch		1	statement	5
98	typedef		1	statement	5
98	unsigned		1	statement	5
98	void		1	statement	5
98	volatile		1	statement	5
98	while		1	statement	5
98	{		1	statement	5
98	|=		1	statement	5
98	}		1	statement	5
98	~		1	statement	5
226	!		1	compound-statement	3
226	%=		1	compound-statement	3
226	&		1	compound-statement	3
226	&=		1	compound-statement	3
226	(		1	compound-statement	3
226	)		1	compound-statement	3
226	*		1	compound-statement	3
226	*=		1	compound-statement	3
226	+		1	compound-statement	3
226	++		1	compound-statement	3
226	+=		1	compound-statement	3
226	,		1	compound-statement	3
226	-		1	compound-statement	3
226	--		1	compound-statement	3
226	-=		1	compound-statement	3
226	/=		1	compound-statement	3
226	;		1	compound-statement	3
226	<<=		1	compound-statement	3
226	=		1	compound-statement	3
226	>>=		1	compound-statement	3
226	^=		1	compound-statement	3
226	_KULV_END_		1	compound-statement	3
226	auto		1	compound-statement	3
226	break		1	compound-statement	3
226	case		1	compound-statement	3
226	char		1	compound-statement	3
226	character-constant		1	compound-statement	3
226	const		1	compound-statement	3
226	continue		1	compound-statement	3
226	default		1	compound-statement	3
226	do		1	compound-statement	3
226	double		1	compound-statement	3
226	else		1	compound-statement	3
226	enumeration-constant		1	compound-statement	3
226	extern		1	compound-statement	3
226	float		1	compound-statement	3
226	floating-constant		1	compound-statement	3
226	for		1	compound-statement	3
226	goto		1	compound-statement	3
226	identifier		1	compound-statement	3
226	if		1	compound-statement	3
226	int		1	compound-statement	3
226	integer-constant		1	compound-statement	3
226	long		1	compound-statement	3
226	register		1	compound-statement	3
226	return		1	compound-statement	3
226	short		1	compound-statement	3
226	signed		1	compound-statement	3
226	sizeof		1	compound-statement	3
226	static		1	compound-statement	3
226	string-constant		1	compound-statement	3
226	switch		1	compound-statement	3
226	typedef		1	compound-statement	3
226	unsigned		1	compound-statement	3
226	void		1	compound-statement	3
226	volatile		1	compound-statement	3
226	while		1	compound-statement	3
226	{		1	compound-statement	3
226	|=		1	compound-statement	3
226	}		1	compound-statement	3
226	~		1	compound-statement	3
75	!		0	62
75	&		0	63
75	(		0	64
75	*		0	65
75	+		0	66
75	++		0	67
75	-		0	68
75	--		0	69
75	character-constant		0	77
75	enumeration-constant		0	85
75	floating-constant		0	90
75	identifier		0	129
75	integer-constant		0	96
75	sizeof		0	109
75	string-constant		0	112
75	~		0	118
203	!		0	62
203	&		0	63
203	(		0	64
203	*		0	65
203	+		0	66
203	++		0	67
203	-		0	68
203	--		0	69
203	]		0	264
203	character-constant		0	77
203	enumeration-constant		0	85
203	floating-constant		0	90
203	identifier		0	129
203	integer-constant		0	96
203	sizeof		0	109
203	string-constant		0	112
203	~		0	118
331	!		1	iteration-statement	5
331	%=		1	iteration-statement	5
331	&		1	iteration-statement	5
331	&=		1	iteration-statement	5
331	(		1	iteration-statement	5
331	)		1	iteration-statement	5
331	*		1	iteration-statement	5
331	*=		1	iteration-statement	5
331	+		1	iteration-statement	5
331	++		1	iteration-statement	5
331	+=		1	iteration-statement	5
331	,		1	iteration-statement	5
331	-		1	iteration-statement	5
331	--		1	iteration-statement	5
331	-=		1	iteration-statement	5
331	/=		1	iteration-statement	5
331	;		1	iteration-statement	5
331	<<=		1	iteration-statement	5
331	=		1	iteration-statement	5
331	>>=		1	iteration-statement	5
331	^=		1	iteration-statement	5
331	_KULV_END_		1	iteration-statement	5
331	auto		1	iteration-statement	5
331	break		1	iteration-statement	5
331	case		1	iteration-statement	5
331	char		1	iteration-statement	5
331	character-constant		1	iteration-statement	5
331	const		1	iteration-statement	5
331	continue		1	iteration-statement	5
331	default		1	iteration-statement	5
331	do		1	iteration-statement	5
331	double		1	iteration-statement	5
331	else		1	iteration-statement	5
331	enumeration-constant		1	iteration-statement	5
331	extern		1	iteration-statement	5
331	float		1	iteration-statement	5
331	floating-constant		1	iteration-statement	5
331	for		1	iteration-statement	5
331	goto		1	iteration-statement	5
331	identifier		1	iteration-statement	5
331	if		1	iteration-statement	5
331	int		1	iteration-statement	5
331	integer-constant		1	iteration-statement	5
331	long		1	iteration-statement	5
331	register		1	iteration-statement	5
331	return		1	iteration-statement	5
331	short		1	iteration-statement	5
331	signed		1	iteration-statement	5
331	sizeof		1	iteration-statement	5
331	static		1	iteration-statement	5
331	string-constant		1	iteration-statement	5
331	switch		1	iteration-statement	5
331	typedef		1	iteration-statement	5
331	unsigned		1	iteration-statement	5
331	void		1	iteration-statement	5
331	volatile		1	iteration-statement	5
331	while		1	iteration-statement	5
331	{		1	iteration-statement	5
331	|=		1	iteration-statement	5
331	}		1	iteration-statement	5
331	~		1	iteration-statement	5
84	!		0	62
84	&		0	63
84	(		0	64
84	*		0	65
84	+		0	66
84	++		0	67
84	-		0	68
84	--		0	69
84	;		0	70
84	break		0	74
84	case		0	75
84	character-constant		0	77
84	continue		0	81
84	default		0	83
84	do		0	84
84	enumeration-constant		0	85
84	floating-constant		0	90
84	for		0	91
84	goto		0	92
84	identifier		0	93
84	if		0	94
84	integer-constant		0	96
84	return		0	106
84	sizeof		0	109
84	string-constant		0	112
84	switch		0	113
84	while		0	116
84	{		0	43
84	~		0	118
212	!		1	direct-declarator	3
212	%=		1	direct-declarator	3
212	&		1	direct-declarator	3
212	&=		1	direct-declarator	3
212	(		1	direct-declarator	3
212	)		1	direct-declarator	3
212	*		1	direct-declarator	3
212	*=		1	direct-declarator	3
212	+		1	direct-declarator	3
212	++		1	direct-declarator	3
212	+=		1	direct-declarator	3
212	,		1	direct-declarator	3
212	-		1	direct-declarator	3
212	--		1	direct-declarator	3
212	-=		1	direct-declarator	3
212	/=		1	direct-declarator	3
212	;		1	direct-declarator	3
212	<<=		1	direct-declarator	3
212	=		1	direct-declarator	3
212	>>=		1	direct-declarator	3
212	[		1	direct-declarator	3
212	^=		1	direct-declarator	3
212	_KULV_END_		1	direct-declarator	3
212	auto		1	direct-declarator	3
212	break		1	direct-declarator	3
212	case		1	direct-declarator	3
212	char		1	direct-declarator	3
212	character-constant		1	direct-declarator	3
212	const		1	direct-declarator	3
212	continue		1	direct-declarator	3
212	default		1	direct-declarator	3
212	do		1	direct-declarator	3
212	double		1	direct-declarator	3
212	else		1	direct-declarator	3
212	enumeration-constant		1	direct-declarator	3
212	extern		1	direct-declarator	3
212	float		1	direct-declarator	3
212	floating-constant		1	direct-declarator	3
212	for		1	direct-declarator	3
212	goto		1	direct-declarator	3
212	identifier		1	direct-declarator	3
212	if		1	direct-declarator	3
212	int		1	direct-declarator	3
212	integer-constant		1	direct-declarator	3
212	long		1	direct-declarator	3
212	register		1	direct-declarator	3
212	return		1	direct-declarator	3
212	short		1	direct-declarator	3
212	signed		1	direct-declarator	3
212	sizeof		1	direct-declarator	3
212	static		1	direct-declarator	3
212	string-constant		1	direct-declarator	3
212	switch		1	direct-declarator	3
212	typedef		1	direct-declarator	3
212	unsigned		1	direct-declarator	3
212	void		1	direct-declarator	3
212	volatile		1	direct-declarator	3
212	while		1	direct-declarator	3
212	{		1	direct-declarator	3
212	|=		1	direct-declarator	3
212	}		1	direct-declarator	3
212	~		1	direct-declarator	3
61	!		1	init-declarator	0
61	%=		1	init-declarator	0
61	&		1	init-declarator	0
61	&=		1	init-declarator	0
61	(		1	init-declarator	0
61	)		1	init-declarator	0
61	*		1	init-declarator	0
61	*=		1	init-declarator	0
61	+		1	init-declarator	0
61	++		1	init-declarator	0
61	+=		1	init-declarator	0
61	,		1	init-declarator	0
61	-		1	init-declarator	0
61	--		1	init-declarator	0
61	-=		1	init-declarator	0
61	/=		1	init-declarator	0
61	;		1	init-declarator	0
61	<<=		1	init-declarator	0
61	=		0	56
61	>>=		1	init-declarator	0
61	^=		1	init-declarator	0
61	_KULV_END_		1	init-declarator	0
61	auto		1	init-declarator	0
61	break		1	init-declarator	0
61	case		1	init-declarator	0
61	char		1	init-declarator	0
61	character-constant		1	init-declarator	0
61	const		1	init-declarator	0
61	continue		1	init-declarator	0
61	default		1	init-declarator	0
61	do		1	init-declarator	0
61	double		1	init-declarator	0
61	else		1	init-declarator	0
61	enumeration-constant		1	init-declarator	0
61	extern		1	init-declarator	0
61	float		1	init-declarator	0
61	floating-constant		1	init-declarator	0
61	for		1	init-declarator	0
61	goto		1	init-declarator	0
61	identifier		1	init-declarator	0
61	if		1	init-declarator	0
61	int		1	init-declarator	0
61	integer-constant		1	init-declarator	0
61	long		1	init-declarator	0
61	register		1	init-declarator	0
61	return		1	init-declarator	0
61	short		1	init-declarator	0
61	signed		1	init-declarator	0
61	sizeof		1	init-declarator	0
61	static		1	init-declarator	0
61	string-constant		1	init-declarator	0
61	switch		1	init-declarator	0
61	typedef		1	init-declarator	0
61	unsigned		1	init-declarator	0
61	void		1	init-declarator	0
61	volatile		1	init-declarator	0
61	while		1	init-declarator	0
61	{		1	init-declarator	0
61	|=		1	init-declarator	0
61	}		1	init-declarator	0
61	~		1	init-declarator	0
189	!		1	assignment-operator	8
189	&		1	assignment-operator	8
189	(		1	assignment-operator	8
189	*		1	assignment-operator	8
189	+		1	assignment-operator	8
189	++		1	assignment-operator	8
189	-		1	assignment-operator	8
189	--		1	assignment-operator	8
189	character-constant		1	assignment-operator	8
189	enumeration-constant		1	assignment-operator	8
189	floating-constant		1	assignment-operator	8
189	identifier		1	assignment-operator	8
189	integer-constant		1	assignment-operator	8
189	sizeof		1	assignment-operator	8
189	string-constant		1	assignment-operator	8
189	~		1	assignment-operator	8
317	!		1	iteration-statement	2
317	%=		1	iteration-statement	2
317	&		1	iteration-statement	2
317	&=		1	iteration-statement	2
317	(		1	iteration-statement	2
317	)		1	iteration-statement	2
317	*		1	iteration-statement	2
317	*=		1	iteration-statement	2
317	+		1	iteration-statement	2
317	++		1	iteration-statement	2
317	+=		1	iteration-statement	2
317	,		1	iteration-statement	2
317	-		1	iteration-statement	2
317	--		1	iteration-statement	2
317	-=		1	iteration-statement	2
317	/=		1	iteration-statement	2
317	;		1	iteration-statement	2
317	<<=		1	iteration-statement	2
317	=		1	iteration-statement	2
317	>>=		1	iteration-statement	2
317	^=		1	iteration-statement	2
317	_KULV_END_		1	iteration-statement	2
317	auto		1	iteration-statement	2
317	break		1	iteration-statement	2
317	case		1	iteration-statement	2
317	char		1	iteration-statement	2
317	character-constant		1	iteration-statement	2
317	const		1	iteration-statement	2
317	continue		1	iteration-statement	2
317	default		1	iteration-statement	2
317	do		1	iteration-statement	2
317	double		1	iteration-statement	2
317	else		1	iteration-statement	2
317	enumeration-constant		1	iteration-statement	2
317	extern		1	iteration-statement	2
317	float		1	iteration-statement	2
317	floating-constant		1	iteration-statement	2
317	for		1	iteration-statement	2
317	goto		1	iteration-statement	2
317	identifier		1	iteration-statement	2
317	if		1	iteration-statement	2
317	int		1	iteration-statement	2
317	integer-constant		1	iteration-statement	2
317	long		1	iteration-statement	2
317	register		1	iteration-statement	2
317	return		1	iteration-statement	2
317	short		1	iteration-statement	2
317	signed		1	iteration-statement	2
317	sizeof		1	iteration-statement	2
317	static		1	iteration-statement	2
317	string-constant		1	iteration-statement	2
317	switch		1	iteration-statement	2
317	typedef		1	iteration-statement	2
317	unsigned		1	iteration-statement	2
317	void		1	iteration-statement	2
317	volatile		1	iteration-statement	2
317	while		1	iteration-statement	2
317	{		1	iteration-statement	2
317	|=		1	iteration-statement	2
317	}		1	iteration-statement	2
317	~		1	iteration-statement	2
6	(		1	external-declaration	1
6	*		1	external-declaration	1
6	_KULV_END_		1	external-declaration	1
6	auto		1	external-declaration	1
6	char		1	external-declaration	1
6	const		1	external-declaration	1
6	double		1	external-declaration	1
6	extern		1	external-declaration	1
6	float		1	external-declaration	1
6	identifier		1	external-declaration	1
6	int		1	external-declaration	1
6	long		1	external-declaration	1
6	register		1	external-declaration	1
6	short		1	external-declaration	1
6	signed		1	external-declaration	1
6	static		1	external-declaration	1
6	typedef		1	external-declaration	1
6	unsigned		1	external-declaration	1
6	void		1	external-declaration	1
6	volatile		1	external-declaration	1
134	!		0	62
134	&		0	63
134	(		0	64
134	*		0	65
134	+		0	66
134	++		0	67
134	-		0	68
134	--		0	69
134	character-constant		0	77
134	enumeration-constant		0	85
134	floating-constant		0	90
134	identifier		0	129
134	integer-constant		0	96
134	sizeof		0	109
134	string-constant		0	112
134	{		0	134
134	~		0	118
262	)		0	288
111	!		0	62
111	&		0	63
111	(		0	64
111	*		0	65
111	+		0	66
111	++		0	67
111	-		0	68
111	--		0	69
111	;		0	70
111	break		0	74
111	case		0	75
111	character-constant		0	77
111	continue		0	81
111	default		0	83
111	do		0	84
111	enumeration-constant		0	85
111	floating-constant		0	90
111	for		0	91
111	goto		0	92
111	identifier		0	93
111	if		0	94
111	integer-constant		0	96
111	return		0	106
111	sizeof		0	109
111	string-constant		0	112
111	switch		0	113
111	while		0	116
111	{		0	43
111	}		0	186
111	~		0	118
239	!		1	logical-AND-expression	1
239	!=		1	logical-AND-expression	1
239	%		1	logical-AND-expression	1
239	%=		1	logical-AND-expression	1
239	&		1	logical-AND-expression	1
239	&&		1	logical-AND-expression	1
239	&=		1	logical-AND-expression	1
239	(		1	logical-AND-expression	1
239	)		1	logical-AND-expression	1
239	*		1	logical-AND-expression	1
239	*=		1	logical-AND-expression	1
239	+		1	logical-AND-expression	1
239	++		1	logical-AND-expression	1
239	+=		1	logical-AND-expression	1
239	,		1	logical-AND-expression	1
239	-		1	logical-AND-expression	1
